"x","T_target","T_implemented","sigma"
0.284122562674095,0.00571161561381206,0.00571161027570472,0.2
0.286908077994429,0.00584166005331974,0.00584165325434839,0.2
0.289693593314763,0.00597341518103872,0.00597340694318634,0.2
0.292479108635098,0.00610688537293202,0.00610687572497693,0.2
0.295264623955432,0.00624207481826805,0.00624206379564012,0.2
0.298050139275766,0.00637898751746649,0.00637897516207825,0.2
0.3008356545961,0.00651762727998428,0.00651761364003456,0.2
0.303621169916435,0.00665799772223732,0.00665798285199084,0.2
0.306406685236769,0.0068001022655613,0.00680008622510495,0.2
0.309192200557103,0.00694394413421393,0.00694392698918958,0.2
0.311977715877437,0.00708952635341667,0.00708950817473296,0.2
0.314763231197772,0.00723685174743913,0.00723683261096283,0.2
0.317548746518106,0.00738592293772586,0.00738590292395446,0.2
0.32033426183844,0.00753674234106694,0.00753672153478376,0.2
0.323119777158774,0.00768931216781396,0.00768929065772652,0.2
0.325905292479109,0.00784363442013994,0.0078436122985046,0.2
0.328690807799443,0.00799971089034784,0.0079996882525801,0.2
0.331476323119777,0.00815754315922423,0.00815752010349833,0.2
0.334261838440111,0.00831713259444347,0.0083171092212806,0.2
0.337047353760446,0.00847848034901821,0.00847845676086751,0.2
0.33983286908078,0.0086415873598028,0.0086415636606137,0.2
0.342618384401114,0.00880645434604363,0.00880643064083497,0.2
0.345403899721448,0.00897308180798614,0.00897305820240829,0.2
0.348189415041783,0.00914147002552729,0.00914144662542584,0.2
0.350974930362117,0.00931161905692818,0.00931159596790351,0.2
0.353760445682451,0.00948352873757485,0.00948350606454484,0.2
0.356545961002786,0.00965719867879589,0.00965717652556085,0.2
0.35933147632312,0.00983262826673567,0.0098326067355468,0.2
0.362116991643454,0.0100098166612817,0.0100097958524162,0.2
0.364902506963788,0.0101887627950502,0.0101887428063927,0.2
0.367688022284123,0.0103694653724275,0.0103694462990611,0.2
0.370473537604457,0.0105519228686694,0.010551904802477,0.2
0.373259052924791,0.0107361335290604,0.0107361165583361,0.2
0.376044568245125,0.0109220953681285,0.010922079577205,0.2
0.37883008356546,0.0111098061689232,0.011109791637811,0.2
0.381615598885794,0.0112992634823505,0.0112992502863946,0.2
0.384401114206128,0.0114904646265708,0.0114904528361231,0.2
0.387186629526462,0.0116834066864552,0.0116833963665665,0.2
0.389972144846797,0.011878086513105,0.0118780777232355,0.2
0.392757660167131,0.0120745007234336,0.0120744935171833,0.2
0.395543175487465,0.0122726456998081,0.0122726401246698,0.2
0.398328690807799,0.0124725175897554,0.0124725136868896,0.2
0.401114206128134,0.0126741123057321,0.012674110109764,0.2
0.403899721448468,0.0128774255249544,0.0128774250637972,0.2
0.406685236768802,0.0130824526892946,0.0130824539839959,0.2
0.409470752089136,0.0132891890052422,0.0132891920698549,0.2
0.412256267409471,0.0134976294439248,0.0134976342854058,0.2
0.415041782729805,0.0137077687411981,0.013707775359332,0.2
0.417827298050139,0.0139196013977967,0.0139196097851473,0.2
0.420612813370474,0.0141331216795535,0.0141331318214406,0.2
0.423398328690808,0.0143483236176804,0.0143483354921848,0.2
0.426183844011142,0.0145652010091158,0.0145652145871119,0.2
0.428969359331476,0.0147837474169368,0.0147837626621517,0.2
0.431754874651811,0.015003956170838,0.0150039730399371,0.2
0.434540389972145,0.0152258203676709,0.0152258388103734,0.2
0.437325905292479,0.0154493328720556,0.015449352831273,0.2
0.440111420612813,0.0156744863170508,0.0156745077290552,0.2
0.442896935933148,0.0159012731048944,0.0159012958995099,0.2
0.445682451253482,0.0161296854078051,0.0161297095086266,0.2
0.448467966573816,0.0163597151688512,0.0163597404934874,0.2
0.45125348189415,0.0165913541028842,0.0165913805632244,0.2
0.454038997214485,0.0168245936975348,0.016824621200041,0.2
0.456824512534819,0.0170594252142789,0.0170594536602961,0.2
0.459610027855153,0.0172958396895592,0.0172958689756531,0.2
0.462395543175487,0.0175338279359803,0.0175338579542905,0.2
0.465181058495822,0.0177733805435606,0.017773411182176,0.2
0.467966573816156,0.0180144878810518,0.018014519024403,0.2
0.47075208913649,0.0182571400973179,0.0182571716265885,0.2
0.473537604456825,0.0185013271227822,0.0185013589163327,0.2
0.476323119777159,0.01874703867093,0.0187470706047402,0.2
0.479108635097493,0.0189942642398817,0.0189942961880011,0.2
0.481894150417827,0.019242993114018,0.0192430249490328,0.2
0.484679665738162,0.0194932143656746,0.0194932459591812,0.2
0.487465181058496,0.0197449168568928,0.0197449480799807,0.2
0.49025069637883,0.0199980892412319,0.0199981199649734,0.2
0.493036211699164,0.0202527199656407,0.0202527500615861,0.2
0.495821727019499,0.0205087972723887,0.0205088266130638,0.2
0.498607242339833,0.0207663092010555,0.0207663376604619,0.2
0.501392757660167,0.0210252435905773,0.021025271044692,0.2
0.504178272980501,0.0212855880813518,0.0212856144086257,0.2
0.506963788300836,0.0215473301173993,0.0215473551992515,0.2
0.50974930362117,0.0218104569485797,0.0218104806698861,0.2
0.512534818941504,0.0220749556328645,0.0220749778824401,0.2
0.515320334261838,0.0223408130386631,0.0223408337097351,0.2
0.518105849582173,0.0226080158472034,0.0226080348378731,0.2
0.520891364902507,0.0228765505549644,0.0228765677686578,0.2
0.523676880222841,0.0231464034761626,0.0231464188220651,0.2
0.526462395543176,0.0234175607452867,0.0234175741387642,0.2
0.52924791086351,0.023690008319687,0.0236900196826865,0.2
0.532033426183844,0.0239637319822087,0.0239637412436432,0.2
0.534818941504178,0.0242387173438805,0.0242387244399897,0.2
0.537604456824513,0.0245149498466457,0.0245149547213361,0.2
0.540389972144847,0.0247924147661416,0.0247924173713029,0.2
0.543175487465181,0.0250710972145257,0.0250710975103216,0.2
0.545961002785515,0.0253509821433471,0.0253509800984782,0.2
0.54874651810585,0.025632054346459,0.0256320499384001,0.2
0.551532033426184,0.025914298462978,0.0259142916781837,0.2
0.554317548746518,0.0261976989802821,0.0261976898143635,0.2
0.557103064066852,0.0264822402370503,0.0264822286949204,0.2
0.559888579387187,0.0267679064263444,0.0267678925223293,0.2
0.562674094707521,0.0270546815987244,0.027054665356644,0.2
0.565459610027855,0.0273425496654067,0.0273425311186191,0.2
0.568245125348189,0.0276314944014582,0.0276314735928679,0.2
0.571030640668524,0.0279214994490192,0.0279214764310546,0.2
0.573816155988858,0.0282125483205699,0.0282125231551206,0.2
0.576601671309192,0.0285046244022233,0.0285045971605431,0.2
0.579387186629526,0.028797710957054,0.0287976817196264,0.2
0.582172701949861,0.0290917911284537,0.0290917599848218,0.2
0.584958217270195,0.0293868479435196,0.0293868149920792,0.2
0.587743732590529,0.0296828643164723,0.0296828296642257,0.2
0.590529247910863,0.0299798230520925,0.0299797868143721,0.2
0.593314763231198,0.0302777068491968,0.0302776691493453,0.2
0.596100278551532,0.0305764983041249,0.0305764592731462,0.2
0.598885793871866,0.0308761799142611,0.0308761396904318,0.2
0.601671309192201,0.0311767340815689,0.0311766928100191,0.2
0.604456824512535,0.0314781431161543,0.0314781009484125,0.2
0.607242339832869,0.0317803892398423,0.0317803463333503,0.2
0.610027855153203,0.0320834545897772,0.0320834111073716,0.2
0.612813370473538,0.0323873212220351,0.032387277331401,0.2
0.615598885793872,0.0326919711152565,0.0326919269883513,0.2
0.618384401114206,0.0329973861742908,0.0329973419867412,0.2
0.62116991643454,0.0333035482338546,0.0333035041643286,0.2
0.623955431754875,0.0336104390622015,0.0336103952917576,0.2
0.626740947075209,0.0339180403648047,0.0339179970762175,0.2
0.629526462395543,0.0342263337880458,0.0342262911651137,0.2
0.632311977715877,0.034535300922915,0.0345352591497482,0.2
0.635097493036212,0.0348449233087147,0.03484488256901,0.2
0.637883008356546,0.0351551824367711,0.0351551429130724,0.2
0.64066852367688,0.0354660597541481,0.0354660216270965,0.2
0.643454038997215,0.0357775366673668,0.0357775001149417,0.2
0.646239554317549,0.0360895945461225,0.0360895597428789,0.2
0.649025069637883,0.0364022147270071,0.036402181843307,0.2
0.651810584958217,0.036715378517224,0.0367153477184714,0.2
0.654596100278552,0.0370290671983077,0.0370290386441831,0.2
0.657381615598886,0.0373432620298336,0.0373432358735361,0.2
0.66016713091922,0.0376579442531297,0.0376579206406248,0.2
0.662952646239554,0.037973095094973,0.0379730741642561,0.2
0.665738161559889,0.0382886957712888,0.0382886776516587,0.2
0.668523676880223,0.0386047274908329,0.0386047123021861,0.2
0.671309192200557,0.0389211714588694,0.0389211593110128,0.2
0.674094707520891,0.0392380088808329,0.0392379998728231,0.2
0.676880222841226,0.0395552209659841,0.0395552151854894,0.2
0.67966573816156,0.0398727889310462,0.0398727864537412,0.2
0.682451253481894,0.0401906940038284,0.040190694892822,0.2
0.685236768802228,0.0405089174268347,0.0405089217321328,0.2
0.688022284122563,0.0408274404608543,0.0408274482188618,0.2
0.690807799442897,0.0411462443885339,0.0411462556215988,0.2
0.693593314763231,0.0414653105179305,0.0414653252339329,0.2
0.696378830083565,0.0417846201860417,0.0417846383780322,0.2
0.6991643454039,0.0421041547623191,0.042104176408204,0.2
0.701949860724234,0.0424238956521516,0.0424239207144361,0.2
0.704735376044568,0.042743824300333,0.0427438527259151,0.2
0.707520891364902,0.0430639221944933,0.0430639539145226,0.2
0.710306406685237,0.0433841708685183,0.0433842057983076,0.2
0.713091922005571,0.0437045519059274,0.0437045899449336,0.2
0.715877437325905,0.0440250469432323,0.0440250879750993,0.2
0.71866295264624,0.0443456376732638,0.044345681565932,0.2
0.721448467966574,0.0446663058484653,0.0446663524543521,0.2
0.724233983286908,0.0449870332841606,0.0449870824404077,0.2
0.727019498607242,0.0453078018617837,0.0453078533905783,0.2
0.729805013927577,0.0456285935320782,0.0456286472410459,0.2
0.732590529247911,0.0459493903182615,0.0459494460009333,0.2
0.735376044568245,0.0462701743191554,0.0462702317555075,0.2
0.738161559888579,0.0465909277122769,0.0465909866693468,0.2
0.740947075208914,0.0469116327568944,0.0469116929894724,0.2
0.743732590529248,0.0472322717970466,0.0472323330484406,0.2
0.746518105849582,0.047552827264523,0.0475528892673971,0.2
0.749303621169916,0.0478732816818004,0.0478733441590903,0.2
0.752089136490251,0.0481936176649443,0.0481936803308435,0.2
0.754874651810585,0.0485138179264659,0.0485138804874851,0.2
0.757660167130919,0.0488338652781404,0.0488339274342348,0.2
0.760445682451253,0.0491537426337767,0.0491538040795454,0.2
0.763231197771588,0.0494734330119507,0.0494734934378996,0.2
0.766016713091922,0.0497929195386912,0.0497929786325594,0.2
0.768802228412256,0.0501121854501189,0.050112242898268,0.2
0.77158774373259,0.0504312140950443,0.0504312695839039,0.2
0.774373259052925,0.0507499889375172,0.0507500421550843,0.2
0.777158774373259,0.0510684935593286,0.0510685441967185,0.2
0.779944289693593,0.0513867116624705,0.0513867594155099,0.2
0.782729805013928,0.0517046270715393,0.0517046716424048,0.2
0.785515320334262,0.0520222237360992,0.0520222648349886,0.2
0.788300835654596,0.0523394857329924,0.0523395230798271,0.2
0.79108635097493,0.0526563972686022,0.0526564305947531,0.2
0.793871866295265,0.0529729426810646,0.0529729717310965,0.2
0.796657381615599,0.0532891064424292,0.0532891309758575,0.2
0.799442896935933,0.0536048731607733,0.053604892953823,0.2
0.802228412256267,0.0539202275822614,0.0539202424296228,0.2
0.805013927576602,0.0542351545931563,0.0542351643097282,0.2
0.807799442896936,0.0545496392217727,0.0545496436443896,0.2
0.81058495821727,0.054863666640388,0.0548636656295133,0.2
0.813370473537604,0.0551772221670944,0.0551772156084776,0.2
0.816155988857939,0.0554902912675994,0.0554902790738856,0.2
0.818941504178273,0.0558028595569748,0.0558028416692564,0.2
0.821727019498607,0.0561149128013514,0.056114889190652,0.2
0.824512534818941,0.0564264369195657,0.0564264075882403,0.2
0.827298050139276,0.0567374179847426,0.056737382967794,0.2
0.83008356545961,0.0570478422258372,0.0570478015921238,0.2
0.832869080779944,0.0573576960291141,0.057357649882446,0.2
0.835654596100279,0.0576669659395775,0.0576669144196843,0.2
0.838440111420613,0.0579756386623453,0.0579755819457049,0.2
0.841225626740947,0.0582837010639703,0.058283639364484,0.2
0.844011142061281,0.0585911401737104,0.0585910737432089,0.2
0.846796657381616,0.0588979431847387,0.0588978723133104,0.2
0.84958217270195,0.0592040974553081,0.0592040224714275,0.2
0.852367688022284,0.0595095905098533,0.0595095117803037,0.2
0.855153203342618,0.0598144100400482,0.0598143279696148,0.2
0.857938718662953,0.0601185439058012,0.0601184589367273,0.2
0.860724233983287,0.0604219801362054,0.0604218927473881,0.2
0.863509749303621,0.0607247069304276,0.060724617636345,0.2
0.866295264623955,0.0610267126585526,0.0610266220078974,0.2
0.86908077994429,0.0613279858623667,0.0613278944363782,0.2
0.871866295264624,0.0616285152560918,0.0616284236665655,0.2
0.874651810584958,0.06192828972707,0.0619281986140252,0.2
0.877437325905292,0.0622272983363922,0.0622272083653841,0.2
0.880222841225627,0.0625255303194737,0.0625254421785331,0.2
0.883008356545961,0.0628229750865824,0.0628228894827617,0.2
0.885793871866295,0.0631196222233137,0.0631195398788224,0.2
0.88857938718663,0.0634154614910119,0.0634153831389275,0.2
0.891364902506964,0.0637104828271458,0.0637104092066745,0.2
0.894150417827298,0.0640046763456293,0.0640046081969062,0.2
0.896935933147632,0.0642980323370945,0.0642979703954993,0.2
0.899721448467967,0.0645905412691148,0.0645904862590876,0.2
0.902506963788301,0.0648821937863805,0.0648821464147152,0.2
0.905292479108635,0.0651729807108207,0.0651729416594245,0.2
0.908077994428969,0.0654628930416829,0.0654628629597758,0.2
0.910863509749304,0.0657519219555613,0.0657519014513018,0.2
0.913649025069638,0.0660400588063798,0.0660400484378948,0.2
0.916434540389972,0.066327295125323,0.0663272953911304,0.2
0.919220055710306,0.066613622620732,0.0666136339495248,0.2
0.922005571030641,0.0668990331779399,0.0668990559177292,0.2
0.924791086350975,0.067183518859074,0.06718355326566,0.2
0.927576601671309,0.067467071902807,0.0674671181275666,0.2
0.930362116991644,0.0677496847240681,0.0677497428010378,0.2
0.933147632311978,0.0680313499137048,0.0680314197459455,0.2
0.935933147632312,0.0683120602381084,0.0683121415833294,0.2
0.938718662952646,0.0685918086387914,0.0685919010942218,0.2
0.94150417827298,0.06887058823193,0.068870691218413,0.2
0.944289693593315,0.069148392307854,0.06914850505316,0.2
0.947075208913649,0.069425214330513,0.0694253358518377,0.2
0.949860724233983,0.0697010479368835,0.0697011770225346,0.2
0.952646239554318,0.0699758869363551,0.0699760221265933,0.2
0.955431754874652,0.0702497253100636,0.070249864877098,0.2
0.958217270194986,0.0705225572101964,0.0705226991373084,0.2
0.96100278551532,0.0707943769592542,0.0707945189190431,0.2
0.963788300835655,0.0710651790492794,0.0710653183810118,0.2
0.966573816155989,0.0713349581410491,0.0713350918270985,0.2
0.969359331476323,0.0716037090632319,0.0716038337045971,0.2
0.972144846796657,0.071871426811508,0.0718715386024,0.2
0.974930362116992,0.0721381065476635,0.0721382012491406,0.2
0.977715877437326,0.0724037435986408,0.0724038165112932,0.2
0.98050139275766,0.0726683334555664,0.0726683793912284,0.2
0.983286908077994,0.0729318717727421,0.0729318850252279,0.2
0.986072423398329,0.0731943543666072,0.0731943286814588,0.2
0.988857938718663,0.0734557772146696,0.07345570575791,0.2
0.991643454038997,0.0737161364544107,0.0737160117802899,0.2
0.994428969359331,0.0739754283821565,0.0739752423998893,0.2
0.997214484679666,0.0742336494519262,0.0742333933914102,0.2
1,0.0744907962742534,0.0744904606507602,0.2
0,0,-1.21504521147077e-07,0.4
0.00278551532033426,3.88523042776229e-07,2.79406864145075e-07,0.4
0.00557103064066852,1.55634904268863e-06,1.4589918492447e-06,0.4
0.00835654596100279,3.50647529448207e-06,3.42026990230195e-06,0.4
0.011142061281337,6.24188464825367e-06,6.16624537681168e-06,0.4
0.0139275766016713,9.76554527653325e-06,9.69990729612313e-06,0.4
0.0167130919220056,1.408041044146e-05,1.40242291377203e-05,0.4
0.0194986072423398,1.91894182621066e-05,1.9142168617366e-05,0.4
0.0222841225626741,2.5095491481773e-05,2.50566674730948e-05,0.4
0.0250696378830084,3.18015372356636e-05,3.17706512490841e-05,0.4
0.0278551532033426,3.93104468185135e-05,3.92870290794357e-05,0.4
0.0306406685236769,4.76250954525616e-05,4.76086934718892e-05,0.4
0.0334261838440111,5.6748342055702e-05,5.6738520091481e-05,0.4
0.0362116991643454,6.66830290098792e-05,6.66793675441907e-05,0.4
0.0389972144846797,7.7431981929766e-05,7.74340771605958e-05,0.4
0.0417827298050139,8.89980094316845e-05,8.90054727795378e-05,0.4
0.0445682451253482,0.00010138390290311,0.000101396360531862,0.4
0.0473537604456825,0.00011459243627204,0.000114609528624224,0.4
0.0501392757660167,0.00012862636577729,0.000128647747123009,0.4
0.052924791086351,0.00014348842973878,0.000143513767738384,0.4
0.0557103064066852,0.000159181348328558,0.000159210323608491,0.4
0.0584958217270195,0.000175707823341944,0.000175740129083851,0.4
0.0612813370473538,0.000193070537969561,0.00019310587951195,0.4
0.064066852367688,0.000211272156569464,0.000211310251022085,0.4
0.0668523676880223,0.000230315324440136,0.000230355900310452,0.4
0.0696378830083565,0.000250202667593923,0.00025024546442554,0.4
0.0724233983286908,0.000270936792530867,0.000270981560553835,0.4
0.0752089136490251,0.000292520286013634,0.000292566785805871,0.4
0.0779944289693593,0.000314955714842503,0.000315003717002649,0.4
0.0807799442896936,0.000338245625631312,0.000338294910462452,0.4
0.0835654596100279,0.000362392544584512,0.0003624429017881,0.4
0.0863509749303621,0.000387398977273856,0.000387450205654642,0.4
0.0891364902506964,0.000413267408417115,0.000413319315597541,0.4
0.0919220055710306,0.000440000301656404,0.000440052703801367,0.4
0.0947075208913649,0.000467600099338321,0.000467652820889024,0.4
0.0974930362116992,0.000496069222294108,0.000496122095711546,0.4
0.100278551532033,0.000525410069621278,0.00052546293513849,0.4
0.103064066852368,0.000555625018465705,0.000555677723848946,0.4
0.105849582172702,0.000586716423804361,0.000586768824123204,0.4
0.108635097493036,0.000618686618230481,0.000618738575635099,0.4
0.11142061281337,0.000651537911737228,0.000651589295245056,0.4
0.114206128133705,0.000685272591504769,0.000685323276793886,0.4
0.116991643454039,0.00071989292168672,0.000719942790897345,0.4
0.119777158774373,0.000755401143198414,0.000755450084741477,0.4
0.122562674094708,0.000791799473506091,0.000791847381878793,0.4
0.125348189415042,0.000829090106416949,0.000829136882025288,0.4
0.128133704735376,0.000867275211870397,0.000867320760858373,0.4
0.13091922005571,0.000906356935731073,0.000906401169815659,0.4
0.133704735376045,0.000946337399581609,0.000946380235894748,0.4
0.136490250696379,0.000987218700518572,0.000987260061453946,0.4
0.139275766016713,0.0010290029109474,0.00102904272401399,0.4
0.142061281337047,0.00107169207838069,0.00107173027606079,0.4
0.144846796657382,0.00111528822523595,0.00111532474484927,0.4
0.147632311977716,0.00115979334863639,0.00115982813220822,0.4
0.15041782729805,0.00120520942021121,0.00120524241434634,0.4
0.153203342618384,0.00125153838589891,0.00125156954165938,0.4
0.155988857938719,0.00129878216575093,0.00129881143853846,0.4
0.158774373259053,0.00134694265373657,0.00134697000317961,0.4
0.161559888579387,0.00139602171755086,0.0013960471073945,0.4
0.164345403899721,0.00144602119842187,0.00144604459642251,0.4
0.167130919220056,0.00149694291092071,0.00149696428874399,0.4
0.16991643454039,0.00154878864277268,0.00154880797589492,0.4
0.172701949860724,0.00160156015467031,0.00160157742228284,0.4
0.175487465181058,0.00165525918008717,0.00165527436500426,0.4
0.178272980501393,0.00170988742509444,0.00170990051366335,0.4
0.181058495821727,0.00176544656817759,0.00176545755019219,0.4
0.183844011142061,0.00182193826005599,0.00182194712867235,0.4
0.186629526462396,0.00187936412350395,0.00187937087515809,0.4
0.18941504178273,0.00193772575317246,0.00193773038750099,0.4
0.192200557103064,0.00199702471541383,0.00199702723517614,0.4
0.194986072423398,0.0020572625481077,0.00205726295910996,0.4
0.197771587743733,0.00211844076048814,0.00211843907150955,0.4
0.200557103064067,0.00218056083297337,0.00218055705569373,0.4
0.203342618384401,0.00224362421699707,0.00224361836592571,0.4
0.206128133704735,0.00230763233484155,0.00230762442724742,0.4
0.20891364902507,0.00237258657947187,0.00237257663531564,0.4
0.211699164345404,0.00243848831437343,0.00243847635623979,0.4
0.214484679665738,0.00250533887339013,0.00250532492642153,0.4
0.217270194986072,0.00257313956056544,0.00257312365239612,0.4
0.220055710306407,0.00264189164998382,0.00264187381067568,0.4
0.222841225626741,0.00271159638561637,0.00271157664759421,0.4
0.225626740947075,0.00278225498116667,0.00278223337915453,0.4
0.228412256267409,0.00285386861991906,0.00285384519087715,0.4
0.231197771587744,0.00292643845458963,0.002926413237651,0.4
0.233983286908078,0.00299996560717805,0.00299993864358619,0.4
0.236768802228412,0.0030744511688228,0.00307442250186872,0.4
0.239554317548747,0.00314989619965757,0.00314986587461717,0.4
0.242339832869081,0.00322630172866947,0.00322626979274146,0.4
0.245125348189415,0.00330366875356147,0.00330363525580368,0.4
0.247910863509749,0.00338199824061322,0.00338196323188094,0.4
0.250696378830084,0.00346129112454863,0.0034612546574304,0.4
0.253481894150418,0.00354154830840134,0.00354151043715638,0.4
0.256267409470752,0.00362277066338546,0.00362273144387966,0.4
0.259052924791086,0.00370495902876739,0.00370491851840894,0.4
0.261838440111421,0.00378811421173952,0.00378807246941452,0.4
0.264623955431755,0.00387223698729661,0.00387219407330417,0.4
0.267409470752089,0.00395732809811497,0.00395728407410131,0.4
0.270194986072423,0.00404338825443309,0.00404334318332543,0.4
0.272980501392758,0.00413041813393478,0.00413037207987477,0.4
0.275766016713092,0.00421841838163547,0.00421837140991142,0.4
0.278551532033426,0.00430738960976948,0.00430734178674864,0.4
0.28133704735376,0.00439733239768061,0.00439728379074063,0.4
0.284122562674095,0.00448824729171565,0.00448819796917465,0.4
0.286908077994429,0.00458013480511846,0.00458008483616553,0.4
0.289693593314763,0.0046729954179284,0.00467294487255265,0.4
0.292479108635098,0.00476682957688052,0.0047667785257993,0.4
0.295264623955432,0.00486163769530726,0.00486158620989461,0.4
0.298050139275766,0.00495742015304435,0.00495736830525783,0.4
0.3008356545961,0.005054177296338,0.0050541251586452,0.4
0.303621169916435,0.00515190943775523,0.00515185708305938,0.4
0.306406685236769,0.00525061685609546,0.00525056435766131,0.4
0.309192200557103,0.00535029979630697,0.00535024722768472,0.4
0.311977715877437,0.00545095846940377,0.00545090590435318,0.4
0.314763231197772,0.00555259305238634,0.0055525405647998,0.4
0.317548746518106,0.00565520368816347,0.00565515135198942,0.4
0.32033426183844,0.00575879048547906,0.00575873837464361,0.4
0.323119777158774,0.00586335351883852,0.00586330170716815,0.4
0.325905292479109,0.00596889282844157,0.00596884138958327,0.4
0.328690807799443,0.00607540842011309,0.00607535742745652,0.4
0.331476323119777,0.00618290026524118,0.0061828497918384,0.4
0.334261838440111,0.00629136830071431,0.00629131841920063,0.4
0.337047353760446,0.00640081242886326,0.00640076321137714,0.4
0.33983286908078,0.00651123251740482,0.00651118403550787,0.4
0.342618384401114,0.00662262839938874,0.00662258072398528,0.4
0.345403899721448,0.00673499987314657,0.00673495307440357,0.4
0.348189415041783,0.00684834670224457,0.00684830084951079,0.4
0.350974930362117,0.00696266861543746,0.00696262377716362,0.4
0.353760445682451,0.00707796530662669,0.00707792155028507,0.4
0.356545961002786,0.0071942364348202,0.00719419382682488,0.4
0.35933147632312,0.0073114816240957,0.00731144022972284,0.4
0.362116991643454,0.00742970046356711,0.00742966034687484,0.4
0.364902506963788,0.00754889250735152,0.00754885373110189,0.4
0.367688022284123,0.00766905727454162,0.0076690199001219,0.4
0.370473537604457,0.00779019424918029,0.00779015833652435,0.4
0.373259052924791,0.007912302880236,0.00791226848774782,0.4
0.376044568245125,0.0080353825815837,0.00803534976606048,0.4
0.37883008356546,0.00815943273198735,0.0081594015485433,0.4
0.381615598885794,0.00828445267508365,0.00828442317707636,0.4
0.384401114206128,0.00841044171937269,0.0084104139583279,0.4
0.387186629526462,0.00853739913820664,0.00853737316374637,0.4
0.389972144846797,0.00866532416978516,0.00866530002955534,0.4
0.392757660167131,0.00879421601714994,0.00879419375675139,0.4
0.395543175487465,0.00892407384818764,0.00892405351110483,0.4
0.398328690807799,0.00905489679562793,0.00905487842316352,0.4
0.401114206128134,0.00918668395705188,0.00918666758825941,0.4
0.403899721448468,0.00931943439489843,0.00931942006651818,0.4
0.406685236768802,0.00945314713647555,0.00945313488287174,0.4
0.409470752089136,0.0095878211739738,0.0095878110270737,0.4
0.412256267409471,0.00972345546448336,0.00972344745371779,0.4
0.415041782729805,0.00986004893001202,0.00986004308225924,0.4
0.417827298050139,0.00999760045750936,0.00999759679703905,0.4
0.420612813370474,0.01013610889889,0.0101361074473112,0.4
0.423398328690808,0.0102755730710636,0.0102755738472731,0.4
0.426183844011142,0.0104159917559631,0.0104159947760983,0.4
0.428969359331476,0.0105573637005802,0.010557368977973,0.4
0.431754874651811,0.0106996876170018,0.010699695162135,0.4
0.434540389972145,0.0108429621824487,0.0108429720029155,0.4
0.437325905292479,0.0109871860393175,0.0109871981397841,0.4
0.440111420612813,0.0111323577952276,0.011132372177397,0.4
0.442896935933148,0.0112784760230664,0.0112784926856472,0.4
0.445682451253482,0.0114255392610418,0.0114255581997189,0.4
0.448467966573816,0.0115735460127363,0.0115735672201436,0.4
0.45125348189415,0.0117224947471612,0.01172251821286,0.4
0.454038997214485,0.0118723838988189,0.0118724096092765,0.4
0.456824512534819,0.012023211867762,0.0120232398063363,0.4
0.459610027855153,0.0121749770196603,0.0121750071665861,0.4
0.462395543175487,0.0123276776858684,0.0123277100182473,0.4
0.465181058495822,0.0124813121634948,0.0124813466552897,0.4
0.467966573816156,0.0126358787154769,0.012635915337509,0.4
0.47075208913649,0.0127913755706575,0.0127914142906061,0.4
0.473537604456825,0.0129478009238614,0.0129478417062704,0.4
0.476323119777159,0.0131051529359801,0.0131051957422651,0.4
0.479108635097493,0.013263429734054,0.0132634745225154,0.4
0.481894150417827,0.0134226294113624,0.0134226761372003,0.4
0.484679665738162,0.0135827500275099,0.0135827986428462,0.4
0.487465181058496,0.0137437896085241,0.013743840062424,0.4
0.49025069637883,0.0139057461469467,0.0139057983854487,0.4
0.493036211699164,0.0140686176019349,0.0140686715680821,0.4
0.495821727019499,0.0142324018993611,0.0142324575332379,0.4
0.498607242339833,0.0143970969319176,0.0143971541706897,0.4
0.501392757660167,0.0145627005592223,0.0145627593371817,0.4
0.504178272980501,0.0147292106079293,0.0147292708565425,0.4
0.506963788300836,0.0148966248718397,0.0148966865198011,0.4
0.50974930362117,0.0150649411120163,0.0150650040853058,0.4
0.512534818941504,0.0152341570569026,0.0152342212788461,0.4
0.515320334261838,0.0154042704024396,0.0154043357937765,0.4
0.518105849582173,0.015575278812193,0.015575345291144,0.4
0.520891364902507,0.0157471799174734,0.0157472473998173,0.4
0.523676880222841,0.0159199713174682,0.0159200397166192,0.4
0.526462395543176,0.0160936505793707,0.0160937198064613,0.4
0.52924791086351,0.0162682152385131,0.0162682852024815,0.4
0.532033426183844,0.0164436627985021,0.0164437334061839,0.4
0.534818941504178,0.0166199907313578,0.0166200618875814,0.4
0.537604456824513,0.0167971964776533,0.0167972680853405,0.4
0.540389972144847,0.0169752774466607,0.0169753494069293,0.4
0.543175487465181,0.0171542310164938,0.017154303228767,0.4
0.545961002785515,0.0173340545342585,0.0173341268963768,0.4
0.54874651810585,0.0175147453162031,0.0175148177245407,0.4
0.551532033426184,0.0176963006478725,0.0176963729974568,0.4
0.554317548746518,0.0178787177842617,0.0178787899688993,0.4
0.557103064066852,0.0180619939499774,0.0180620658623804,0.4
0.559888579387187,0.0182461263393964,0.0182461978713148,0.4
0.562674094707521,0.0184311121168289,0.0184311831591869,0.4
0.565459610027855,0.0186169484166855,0.0186170188597193,0.4
0.568245125348189,0.0188036323436434,0.018803702077045,0.4
0.571030640668524,0.0189911609728174,0.0189912298858805,0.4
0.573816155988858,0.0191795313499321,0.0191795993317017,0.4
